ppd_id,fy,EEGroupID,TierID,source_GASBAssumptions,notes_GASBAssumptions,ActCostMeth_GASB,AssetValMeth_GASB,FundingMeth_GASB,InflationAssumption_GASB,InvestmentReturnAssumption_GASB,ActCostMethCode_GASB,AssetValMethCode_GASB,AssetSmoothingPeriod_GASB,FundingMethCode1_GASB,FundingMethCode2_GASB,UAALAmortPeriod_GASB,BlendedDiscountRate,ActValDate_GASBAssumptions
44,2004,0,0,,,Projected Unit Credit,Utilizes a four year weight average of the unrealized gain ro loss in the calue of all assets at market.,Level Percent Fixed,.03,.0825,2,0,4,1,2,25,,30jun2004
44,2005,0,0,,,Projected Unit Credit,Utilizes a four year weight average of the unrealized gain ro loss in the calue of all assets at market.,Level Dollar Fixed,.03,.0825,2,0,4,0,2,24,,30jun2005
44,2006,0,0,,,Projected Unit Credit,Utilizes a four year weight average of the unrealized gain ro loss in the calue of all assets at market.,Level Dollar Fixed,.03,.0825,2,0,4,0,2,23,,30jun2006
44,2007,0,0,,,Projected Unit Credit,Utilizes a four year weight average of the unrealized gain ro loss in the calue of all assets at market.,Level Dollar Fixed,.03,.0825,2,0,4,0,2,30,,30jun2007
44,2008,0,0,,,Projected Unit Credit,Utilizes a four year weight average of the unrealized gain ro loss in the calue of all assets at market.,Level Dollar Fixed,.03,.0825,2,0,4,0,2,30,,30jun2008
44,2009,0,0,,,Projected Unit Credit,Utilizes a four year weight average of the unrealized gain ro loss in the value of all assets at market.,Level Dollar Fixed,.03,.0825,2,0,4,0,2,30,,30jun2009
44,2010,0,0,,,Projected Unit Credit,Utilizes a four year weight average of the unrealized gain ro loss in the value of all assets at market.,Level Dollar Fixed,.03,.0825,2,0,4,0,2,30,,30jun2010
44,2011,0,0,,,Projected Unit Credit,Utilizes a four year weight average of the unrealized gain ro loss in the value of all assets at market.,Level Dollar Closed,.03,.0825,2,0,4,0,3,30,,30jun2011
44,2012,0,0,,,Projected Unit Credit,Utilizes a four year weight average of the unrealized gain ro loss in the value of all assets at market.,Level Dollar Closed,.03,.0825,2,0,4,0,3,21,,30jun2012
44,2013,0,0,,,Projected Unit Credit,Utilizes a five year weight average of the unrealized gain ro loss in the value of all assets at market.,Level Dollar Closed,.03,.08,2,0,5,0,3,19,,30jun2013
44,2014,0,0,,,Entry Age Normal,Utilizes a five year weight average of the unrealized gain ro loss in the value of all assets at market.,"Level $ and Level %, open",.03,.0775,1,0,5,,1,30,.0775,30jun2014
44,2015,0,0,,,Entry Age Normal,Utilizes a five year weight average of the unrealized gain ro loss in the value of all assets at market.,"Level $ and Level %, open",.03,.0775,1,0,5,,1,30,.0775,30jun2015
44,2016,0,0,,,Entry Age Normal,Utilizes a five year weight average of the unrealized gain ro loss in the value of all assets at market.,"Level $ and Level %, open",.03,.0775,1,0,5,,1,30,.0775,30jun2016
45,2001,0,0,,,Projected Unit Credit,,,.03,.0825,2,,,,,,,30jun2001
45,2002,0,0,,,Projected Unit Credit,,,.03,.0825,2,,,,,,,30jun2002
45,2003,0,0,,,Projected Unit Credit,4-year weighted market average,Level Percent Fixed,.03,.0825,2,0,4,1,2,26,,30jun2003
45,2004,0,0,,,Projected Unit Credit,4-year weighted market average,Level Dollar Fixed,.03,.0825,2,0,4,0,2,30,,30jun2004
45,2005,0,0,,,Projected Unit Credit,4-year weighted market average,Level Dollar Fixed,.03,.0825,2,0,4,0,2,30,,30jun2005
45,2006,0,0,,,Projected Unit Credit,Assets are valued on a basis which reflects a four year moving weighted average value between market value and cost value.,Level Dollar Fixed,.032,.0825,2,0,4,0,2,30,,30jun2006
45,2007,0,0,,,Projected Unit Credit,Assets are valued on a basis which reflects a four year moving weighted average value between market value and cost value.,Level Dollar Fixed,.032,.0825,2,0,4,0,2,30,,30jun2007
45,2008,0,0,,,Projected Unit Credit,Assets are valued on a basis which reflects a four year moving weighted average value between market value and cost value.,Level Dollar Fixed,.032,.0825,2,0,4,0,2,30,,30jun2008
45,2009,0,0,,,Projected Unit Credit,Assets are valued on a basis which reflects a four year moving weighted average value between market value and cost value.,Level Dollar Fixed,.03,.0825,2,0,4,0,2,30,,30jun2009
45,2010,0,0,,,Projected Unit Credit,Assets are valued on a basis which reflects a four year moving weighted average value between market value and cost value.,Level Dollar Closed,.03,.0825,2,0,4,0,3,30,,30jun2010
45,2011,0,0,,,Projected Unit Credit,Assets are valued on a basis which reflects a four year moving weighted average value between market value and cost value.,Level Dollar Closed,.03,.0825,2,0,4,0,3,30,,30jun2011
45,2012,0,0,,,Projected Unit Credit,Assets are valued on a basis which reflects a four year moving weighted average value between market value and cost value.,Level Dollar Closed,.03,.0825,2,0,4,0,3,30,,30jun2012
45,2013,0,0,,,Projected Unit Credit,Assets are valued on a basis which reflects a five year moving weighted average value between market value and cost value.,Level Dollar Closed,.025,.08,2,0,5,0,3,30,,30jun2013
45,2014,0,0,,,Entry Age Normal,Assets are valued on a basis which reflects a five year moving weighted average value between market value and cost value.,Level Dollar Closed,.025,.0775,1,0,5,0,3,30,.0775,30jun2014
45,2015,0,0,,,Entry Age Normal,Assets are valued on a basis which reflects a five year moving weighted average value between market value and cost value.,Level Dollar Closed,.025,.0775,1,0,5,0,3,30,.0775,30jun2015
45,2016,0,0,,,Entry Age Normal,Assets are valued on a basis which reflects a five year moving weighted average value between market value and cost value.,Level Dollar Closed,.025,.0775,1,0,5,0,3,30,.0775,30jun2016
46,2001,0,0,,,Entry Age Normal,1/3 of the difference of the expected and actual investment experience,Level Percent Closed,.055,.08,1,0,1,1,3,19,,30jun2001
46,2002,0,0,,,Entry Age Normal,1/3 of the difference of the expected and actual investment experience,Level Percent Closed,.055,.08,1,0,1,1,3,19,,30jun2002
46,2003,0,0,,,Entry Age Normal,1/3 of the difference of the expected and actual investment experience,Level Percent Closed,.055,.08,1,0,1,1,3,19,,30jun2003
46,2004,0,0,,,Entry Age Normal,1/3 of the difference of the expected and actual investment experience,Level Percent Closed,.05,.08,1,0,1,1,3,19,,30jun2004
46,2005,0,0,,,Entry Age Normal,1/3 of the difference of the expected and actual investment experience,Level Percent Closed,.05,.08,1,0,1,1,3,19,,30jun2005
46,2006,0,0,,,Entry Age Normal,1/3 of the difference of the expected and actual investment experience,Level Percent Open,.045,.0775,1,0,1,1,1,15,,30jun2006
46,2007,0,0,,,Entry Age Normal,1/3 of the difference of the expected and actual investment experience,Level Percent Closed,.045,.0775,1,0,1,1,3,10,,30jun2007
46,2008,0,0,,,Entry Age Normal,3-year smooth market value.,Level Percent Open,.045,.0775,1,0,3,1,1,15,,30jun2008
46,2009,0,0,,,Entry Age Normal,3-year smooth market value.,Level Percent Open,.045,.0775,1,0,3,1,1,15,,30jun2009
46,2010,0,0,,,Entry Age Normal,3-year smooth market value.,Level Dollar Open,.045,.0775,1,0,3,0,1,15,,30jun2010
46,2011,0,0,,,Entry Age Normal,3-year smooth market value.,Level Dollar Open,.035,.0725,1,0,3,0,1,15,,30jun2011
46,2012,0,0,,,Entry Age Normal,3-year smooth market value.,Level Dollar Open,.035,.0725,1,0,3,0,1,15,,30jun2012
46,2013,0,0,,,Entry Age Normal,3-year smooth market value.,Level Dollar Open,.035,.0725,1,0,3,0,1,15,,30jun2013
46,2014,0,0,,,Entry Age Normal,3-year smooth market value.,Level Dollar Open,.035,.0725,1,0,3,0,1,15,.0725,30jun2014
46,2015,0,0,,,Entry Age Normal,3-year smooth market value.,Level Dollar Open,.035,.0725,1,0,3,0,1,15,.0725,30jun2015
46,2016,0,0,,,Entry Age Normal,3-year smooth market value.,Level Dollar Open,.035,.06875,1,0,3,0,1,15,.0725,30jun2016
47,2001,0,0,,,Entry Age Normal,1/3 of the difference of the expected and actual investment experience,Level Percent Closed,.055,.08,1,0,1,1,3,19,,30jun2001
47,2002,0,0,,,Entry Age Normal,1/3 of the difference of the expected and actual investment experience,Level Percent Closed,.055,.08,1,0,1,1,3,19,,30jun2002
47,2003,0,0,,,Entry Age Normal,1/3 of the difference of the expected and actual investment experience,Level Percent Closed,.055,.08,1,0,1,1,3,14,,30jun2003
47,2004,0,0,,,Entry Age Normal,1/3 of the difference of the expected and actual investment experience,Level Percent Closed,.05,.08,1,0,1,1,3,24,,30jun2004
47,2005,0,0,,,Entry Age Normal,1/3 of the difference of the expected and actual investment experience,Level Percent Closed,.045,.08,1,0,1,1,3,23,,30jun2005
47,2006,0,0,,,Entry Age Normal,1/3 of the difference of the expected and actual investment experience,Level Percent Closed,.045,.0775,1,0,1,1,3,22,,30jun2006
47,2007,0,0,,,Entry Age Normal,1/3 of the difference of the expected and actual investment experience,Level Percent Closed,.045,.0775,1,0,1,1,3,21,,30jun2007
47,2008,0,0,,,Entry Age Normal,3-year smooth market value.,Level Percent Closed,.045,.0775,1,0,3,1,3,20,,30jun2008
47,2009,0,0,,,Entry Age Normal,3-year smooth market value.,Level Percent Closed,.045,.0775,1,0,3,1,3,19,,30jun2009
47,2010,0,0,,,Entry Age Normal,3-year smooth market value.,Level Percent Closed,.045,.0775,1,0,3,1,3,18,,30jun2010
47,2011,0,0,,,Entry Age Normal,3-year smooth market value.,Level Percent Closed,.035,.0725,1,0,3,1,3,17,,30jun2011
47,2012,0,0,,,Entry Age Normal,3-year smooth market value.,Level Percent Closed,.035,.0725,1,0,3,1,3,16,,30jun2012
47,2013,0,0,,,Entry Age Normal,3-year smooth market value.,Level Percent Closed,.035,.0725,1,0,3,1,3,15,,30jun2013
47,2014,0,0,,,Entry Age Normal,3-year smooth market value.,Level Percent Closed,.035,.07125,1,0,3,1,3,18,.0725,30jun2014
47,2015,0,0,,,Entry Age Normal,3-year smooth market value.,Level Percent Closed,.035,.07125,1,0,3,1,3,,.0725,30jun2015
47,2016,0,0,,,Entry Age Normal,3-year smooth market value.,Level Percent Closed,.035,.06875,1,0,3,1,3,,.07125,30jun2016
48,2001,0,0,,,Entry Age Normal,Assets are valued for funding purposes using a 5-year moving average,Level Percent Closed,.05,.08,1,0,5,1,3,25,,30jun2001
48,2002,0,0,,,Entry Age Normal,Assets are valued for funding purposes using a 5-year moving average,Level Percent Closed,.05,.08,1,0,5,1,3,25,,30jun2002
48,2003,0,0,,,Entry Age Normal,Assets are valued for funding purposes using a five-year moving average. Under this method the year end actuarial asset value equals 1/5 of the current fiscal year end fair value as reported in the financial statements plus 4/5 of the “expected market value.” For purposes of this calculation the “expected market value” is the preceding fiscal year’s actuarial asset value adjusted for the current fiscal year’s cash flows with interest accumulated at the actuarial assumed rate of return on investments.,Level Percent Closed,.05,.08,1,0,5,1,3,30,,30jun2003
48,2004,0,0,,,Entry Age Normal,Assets are valued for funding purposes using a five-year moving average. Under this method the year end actuarial asset value equals 1/5 of the current fiscal year end fair value as reported in the financial statements plus 4/5 of the “expected market value.” For purposes of this calculation the “expected market value” is the preceding fiscal year’s actuarial asset value adjusted for the current fiscal year’s cash flows with interest accumulated at the actuarial assumed rate of return on investments.,Level Percent Closed,.04,.0775,1,0,5,1,3,30,,30jun2004
48,2005,0,0,,,Entry Age Normal,Assets are valued for funding purposes using a five-year moving average. Under this method the year end actuarial asset value equals 1/5 of the current fiscal year end fair value as reported in the financial statements plus 4/5 of the “expected market value.” For purposes of this calculation the “expected market value” is the preceding fiscal year’s actuarial asset value adjusted for the current fiscal year’s cash flows with interest accumulated at the actuarial assumed rate of return on investments.,Level Percent Closed,.04,.0775,1,0,5,1,3,30,,30jun2005
48,2006,0,0,,,Entry Age Normal,Assets are valued for funding purposes using a five-year moving average. Under this method the year end actuarial asset value equals 1/5 of the current fiscal year end fair value as reported in the financial statements plus 4/5 of the “expected market value.” For purposes of this calculation the “expected market value” is the preceding fiscal year’s actuarial asset value adjusted for the current fiscal year’s cash flows with interest accumulated at the actuarial assumed rate of return on investments.,Level Percent Closed,.04,.0775,1,0,5,1,3,30,,30jun2006
48,2007,0,0,,,Entry Age Normal,Assets are valued for funding purposes by recognizing investment gains and losses over a five-year period. Each year’s investment gain or loss is amortized on a straight-line basis over five years. The final actuarial value is limited to not more than 120% nor less than 80% of the market value of assets.,Level Percent Closed,.035,.0775,1,0,5,1,3,28,,30jun2007
48,2008,0,0,,,Entry Age Normal,5-year straight line amortizaton of each yeats investment gain or lost with final value not mor than 120% nor less the 80% of market.,Level Percent Closed,.035,.0775,1,0,5,1,3,12,,30jun2008
48,2009,0,0,,,Entry Age Normal,5-year straight line amortizaton of each yeats investment gain or lost with final value not mor than 120% nor less the 80% of market.,Level Percent Closed,.035,.0775,1,0,5,1,3,30,,30jun2009
48,2010,0,0,,,Entry Age Normal,5 year smoothed market,Level Percent Closed,.035,.0775,1,0,5,1,3,10,,30jun2010
48,2011,0,0,,,Entry Age Normal,5 year smoothed market,Level Percent Closed,.035,.0775,1,0,5,1,3,25,,30jun2011
48,2012,0,0,,,Entry Age Normal,5-year smoothed market value. 20% corridor.,Level Percent Closed,.035,.0775,1,0,5,1,3,25,,30jun2012
48,2013,0,0,,,Entry Age Normal,5-year smoothed market value. 20% corridor.,Level Percent Closed,.035,.077,1,0,5,1,3,25,,30jun2013
48,2014,0,0,,,Entry Age Normal,5-year smoothed market value. 20% corridor.,Level Percent Closed,.035,.0765,1,0,5,1,3,25,.0765,30jun2014
48,2015,0,0,,,Entry Age Normal,5-year smoothed market value. 20% corridor.,Level Percent Closed,.029,.0755,1,0,5,1,3,25,.0755,30jun2015
48,2016,0,0,,,Entry Age Normal,5-year smoothed market value. 20% corridor.,Level Percent Closed,.029,.0755,1,0,5,1,3,25,.0755,30jun2016
49,2001,0,0,,,Entry Age Normal,Assets are valued for funding purposes using a 5-year moving average,Level Percent Closed,.05,.08,1,0,5,1,3,25,,30jun2001
49,2002,0,0,,,Entry Age Normal,Assets are valued for funding purposes using a 5-year moving average,Level Percent Closed,.05,.08,1,0,5,1,3,25,,30jun2002
49,2003,0,0,,,Entry Age Normal,Assets are valued for funding purposes using a five-year moving average. Under this method the year end actuarial asset value equals 1/5 of the current fiscal year end fair value as reported in the financial statements plus 4/5 of the “expected market value.” For purposes of this calculation the “expected market value” is the preceding fiscal year’s actuarial asset value adjusted for the current fiscal year’s cash flows with interest accumulated at the actuarial assumed rate of return on investments.,Level Percent Closed,.05,.08,1,0,5,1,3,30,,30jun2003
49,2004,0,0,,,Entry Age Normal,Assets are valued for funding purposes using a five-year moving average. Under this method the year end actuarial asset value equals 1/5 of the current fiscal year end fair value as reported in the financial statements plus 4/5 of the “expected market value.” For purposes of this calculation the “expected market value” is the preceding fiscal year’s actuarial asset value adjusted for the current fiscal year’s cash flows with interest accumulated at the actuarial assumed rate of return on investments.,Level Percent Closed,.04,.0775,1,0,5,1,3,30,,30jun2004
49,2005,0,0,,,Entry Age Normal,Assets are valued for funding purposes using a five-year moving average. Under this method the year end actuarial asset value equals 1/5 of the current fiscal year end fair value as reported in the financial statements plus 4/5 of the “expected market value.” For purposes of this calculation the “expected market value” is the preceding fiscal year’s actuarial asset value adjusted for the current fiscal year’s cash flows with interest accumulated at the actuarial assumed rate of return on investments.,Level Percent Closed,.04,.0775,1,0,5,1,3,30,,30jun2005
49,2006,0,0,,,Entry Age Normal,Assets are valued for funding purposes by recognizing investment gains and losses over a five-year period. Each year’s investment gain or loss is amortized on a straight-line basis over five years. The final actuarial value is limited to not more than 120% nor less than 80% of the market value of assets.,Level Percent Closed,.04,.0775,1,0,5,1,3,30,,30jun2006
49,2007,0,0,,,Entry Age Normal,Assets are valued for funding purposes by recognizing investment gains and losses over a five-year period. Each year’s investment gain or loss is amortized on a straight-line basis over five years. The final actuarial value is limited to not more than 120% nor less than 80% of the market value of assets.,Level Percent Closed,.035,.0775,1,0,5,1,3,28,,30jun2007
49,2008,0,0,,,Entry Age Normal,5-year straight line amortizaton of each yeats investment gain or lost with final value not mor than 120% nor less the 80% of market.,Level Percent Closed,.035,.0775,1,0,5,1,3,12,,30jun2008
49,2009,0,0,,,Entry Age Normal,5-year straight line amortizaton of each yeats investment gain or lost with final value not mor than 120% nor less the 80% of market.,Level Percent Closed,.035,.0775,1,0,5,1,3,30,,30jun2009
49,2010,0,0,,,Entry Age Normal,5-year smoothed market,Level Percent Closed,.035,.0775,1,0,5,1,3,10,,30jun2010
49,2011,0,0,,,Entry Age Normal,5-year smoothed market,Level Percent Closed,.035,.0775,1,0,5,1,3,25,,30jun2011
49,2012,0,0,,,Entry Age Normal,5-year smoothed market value. 20% corridor.,Level Percent Closed,.035,.0775,1,0,5,1,3,25,,30jun2012
49,2013,0,0,,,Entry Age Normal,5-year smoothed market value. 20% corridor.,Level Percent Closed,.035,.077,1,0,5,1,3,25,,30jun2013
49,2014,0,0,,,Entry Age Normal,5-year smoothed market value. 20% corridor.,Level Percent Closed,.035,.0765,1,0,5,1,3,25,.0765,30jun2014
49,2015,0,0,,,Entry Age Normal,5-year smoothed market value. 20% corridor.,Level Percent Closed,.029,.0755,1,0,5,1,3,25,.0755,30jun2015
49,2016,0,0,,,Entry Age Normal,5-year smoothed market value. 20% corridor.,Level Percent Closed,.029,.0755,1,0,5,1,3,25,.0755,30jun2016
50,2001,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 85% and 115% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,17,,01jan2001
50,2002,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 85% and 115% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,16,,01jan2002
50,2003,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 85% and 115% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,15,,01jan2003
50,2004,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 85% and 115% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,19,,01jan2004
50,2005,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 85% and 115% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,18,,01jan2005
50,2006,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 85% and 115% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,17,,01jan2006
50,2007,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,16,,01jan2007
50,2008,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,15,,01jan2008
50,2009,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,16,,01jan2009
50,2010,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,15,,01jan2010
50,2011,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,30,,01jan2011
50,2012,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,28,,01jan2012
50,2013,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.08,1,0,5,1,3,27,,01jan2013
50,2014,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.08,1,0,5,1,3,26,.08,01jan2014
50,2015,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.0775,1,0,5,1,3,,,01jan2015
50,2016,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.075,1,0,5,1,3,,.075,01jan2016
51,2001,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 85% and 115% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,17,,01jan2001
51,2002,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 85% and 115% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,16,,01jan2002
51,2003,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 85% and 115% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,15,,01jan2003
51,2004,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 85% and 115% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,19,,01jan2004
51,2005,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 85% and 115% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,18,,01jan2005
51,2006,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 85% and 115% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,17,,01jan2006
51,2007,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,16,,01jan2007
51,2008,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,15,,01jan2008
51,2009,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,16,,01jan2009
51,2010,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,15,,01jan2010
51,2011,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,30,,01jan2011
51,2012,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.0825,1,0,5,1,3,28,,01jan2012
51,2013,0,0,,,Entry Age Normal,The actuarial value of assets is determined in accordance with the deferred recognition method under which 20% of the gains or losses occurring in the prior year are recognized 40% of those occurring 2 years ago etc. so that 100% of gains and losses occurring 5 years ago are recognized. The actuarial value of assets will be adjusted if necessary in order to remain between 90% and 110% of market value.,Level Percent Closed,.035,.08,1,0,5,1,3,27,,01jan2013
