ppd_id,PlanName,EEGroupID,EEGroupName_check,TierID,TierHireDate_check,BenefitID_FAS,fy_start,fy_end,Notes,AvgSalary_RetAge,AvgSalary_RetTenure,AvgSalary_RetPoints,AvgSalary_RetDate,AvgSalary_AveragingPeriod,AvgSalary_MonthYears,AvgSalary_HighestLast,AvgSalary_Consecutive,S,fy
9,California PERF,18,Public Agency - Risk Pool 8 - Safety 3.0%@55,1,1/1/1800,1,2012,9999,,,,,,12,1,1,1,,2014
9,California PERF,18,Public Agency - Risk Pool 8 - Safety 2.7%@57,2,  1/1/2013,1,2013,9999,,,,,,36,1,1,1,,2014
9,California PERF,19,Public Agency - Risk Pool 9 - Safety 3.0%@50,1,1/1/1800,1,2012,9999,,,,,,12,1,1,1,,2014
9,California PERF,19,Public Agency - Risk Pool 9 - Safety 2.7%@57,2,  1/1/2013,1,2013,9999,,,,,,36,1,1,1,,2014
10,California Teachers,0,All,1,,1,2012,9999,,,,,,3,0,1,1,,2014
10,California Teachers,0,All,1,,2,2012,9999,,,25,,,1,0,1,,,2014
10,California Teachers,0,All,2,  1/1/2013,1,2012,9999,,,,,,3,0,1,1,,2014
11,Chicago TRS,0,All,1,,1,2012,9999,,,,,,4,0,1,1,,2014
11,Chicago TRS,0,All,2,  1/1/2011,1,2012,9999,,,,,,96,1,1,1,,2014
12,City of Austin ERS,0,All Employees,1,All Tiers,1,2014,9999,"The average of the monthly compensation for the 36 calendar months of highest compensation during the last 120 months prior to termination ==> ""non consecutive"" months",,,,,36,1,1,0,,2014
12,City of Austin ERS,0,All Employees,2,All Tiers,1,2014,9999,"The average of the monthly compensation for the 36 calendar months of highest compensation during the last 120 months prior to termination ==> ""non consecutive"" months",,,,,36,1,1,0,,2014
12,City of Austin ERS,0,All Employees,3,All Tiers,1,2014,9999,"The average of the monthly compensation for the 36 calendar months of highest compensation during the last 120 months prior to termination ==> ""non consecutive"" months",,,,,36,1,1,0,,2014
13,Colorado Municpal,0,General local government employees,1,,1,2012,9999,,,,,,3,0,1,,,2014
13,Colorado Municpal,0,General local government employees,2,,1,2012,9999,,,,,,3,0,1,,,2014
13,Colorado Municpal,0,General local government employees,3,,1,2012,9999,,,,,,3,0,1,,,2014
13,Colorado Municpal,0,General local government employees,4,,1,2012,9999,,,,,,3,0,1,,,2014
13,Colorado Municpal,0,General local government employees,5,,1,2012,9999,,,,,,3,0,1,,,2014
14,Colorado Schools,0,Teachers,2,,1,2012,9999,,,,,,3,0,1,,,2014
14,Colorado Schools,0,Teachers,3,,1,2012,9999,,,,,,3,0,1,,,2014
14,Colorado Schools,0,Teachers,4,,1,2012,9999,,,,,,3,0,1,,,2014
14,Colorado Schools,0,Teachers,5,,1,2012,9999,,,,,,3,0,1,,,2014
15,Colorado State,1,General state government employees,2,,1,2012,9999,,,,,,3,0,1,,,2014
15,Colorado State,1,General state government employees,3,,1,2012,9999,,,,,,3,0,1,,,2014
15,Colorado State,1,General state government employees,4,,1,2012,9999,,,,,,3,0,1,,,2014
15,Colorado State,1,General state government employees,5,,1,2012,9999,,,,,,3,0,1,,,2014
15,Colorado State,2,Police and Fire,2,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,1,General Employees-Tier I/Plan B,1,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,2,General Employees-Tier I/Plan C,1,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,3,General Employees-Tier II,1,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,3,General Employees-Tier II,2,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,3,General Employees-Tier II,3,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,3,General Employees-Tier II,4,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,3,General Employees-Tier II,5,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,3,General Employees-Tier II,6,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,3,General Employees-Tier II,7,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,3,General Employees-Tier II,8,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,4,General Employees-Tier IIA,1,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,4,General Employees-Tier IIA,2,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,4,General Employees-Tier IIA,3,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,4,General Employees-Tier IIA,4,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,4,General Employees-Tier IIA,5,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,4,General Employees-Tier IIA,6,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,4,General Employees-Tier IIA,7,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,4,General Employees-Tier IIA,8,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,5,General Employees-Tier III,1,,1,2012,9999,,,,,,5,0,1,,,2014
16,Connecticut SERS,6,Tier III/Hybrid,1,,1,2012,9999,,,,,,5,0,1,,,2014
16,Connecticut SERS,7,Hazardous Duty-Tier 1,1,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,8,Hazardous Duty-Tier II,1,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,9,Hazardous Duty-Tier IIA,1,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,9,Hazardous Duty-Tier IIA,2,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,9,Hazardous Duty-Tier IIA,3,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,9,Hazardous Duty-Tier IIA,4,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,9,Hazardous Duty-Tier IIA,5,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,9,Hazardous Duty-Tier IIA,6,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,9,Hazardous Duty-Tier IIA,7,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,9,Hazardous Duty-Tier IIA,8,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,10,Hazardous Duty-Tier III,1,,1,2012,9999,,,,,,5,0,1,,,2014
16,Connecticut SERS,11,Tier II/Hybrid,1,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,11,Tier II/Hybrid,2,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,11,Tier II/Hybrid,3,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,11,Tier II/Hybrid,4,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,11,Tier II/Hybrid,5,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,11,Tier II/Hybrid,6,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,11,Tier II/Hybrid,7,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,11,Tier II/Hybrid,8,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,12,Tier IIA/Hybrid,1,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,12,Tier IIA/Hybrid,2,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,12,Tier IIA/Hybrid,3,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,12,Tier IIA/Hybrid,4,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,12,Tier IIA/Hybrid,5,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,12,Tier IIA/Hybrid,6,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,12,Tier IIA/Hybrid,7,,1,2012,9999,,,,,,3,0,1,,,2014
16,Connecticut SERS,12,Tier IIA/Hybrid,8,,1,2012,9999,,,,,,3,0,1,,,2014
17,Connecticut Teachers,0,ALL,0,,1,2012,9999,,,,,,3,0,1,,,2014
18,Contra Costa County,1,General,1,Tier 1 (pre 1980),1,2014,9999,,,,,,12,1,1,1,,2014
18,Contra Costa County,1,General,2,Tier 3 (1980-2012),1,2014,9999,,,,,,12,1,1,1,,2014
18,Contra Costa County,1,General,3,Tier 5 (2013+),1,2014,9999,,,,,,36,1,1,1,,2014
18,Contra Costa County,2,Safety,1,Tier A (pre 2013),1,2014,9999,,,,,,12,1,1,1,,2014
18,Contra Costa County,2,Safety,2,Tier D (2013+),1,2014,9999,,,,,,36,1,1,1,,2014
19,D.C. P&F,1,ALL,1,,1,2012,9999,,,,,,1,0,1,,,2014
19,D.C. P&F,1,ALL,2,,1,2012,9999,,,,,,3,0,1,1,,2014
19,D.C. P&F,1,ALL,3,,1,2012,9999,,,,,,3,0,1,1,,2014
19,D.C. P&F,2,ALL,1,,1,2012,9999,,,,,,1,0,1,,,2014
19,D.C. P&F,2,ALL,2,,1,2012,9999,,,,,,3,0,1,1,,2014
19,D.C. P&F,2,ALL,3,,1,2012,9999,,,,,,3,0,1,1,,2014
20,D.C. Teachers,0,ALL,1,,1,2012,9999,,,,,,3,0,1,1,,2014
20,D.C. Teachers,0,ALL,2,,1,2012,9999,,,,,,3,0,1,1,,2014
21,Delaware State Employees,0,All Employees,1,All Tiers,1,2014,9999,,,,,,36,1,1,1,,2014
21,Delaware State Employees,0,All Employees,2,All Tiers,1,2014,9999,,,,,,36,1,1,1,,2014
22,Denver Employees,0,All Employees,1,Tier 1 (1963-2004),1,2014,9999,,,,,,36,1,1,1,,2014
22,Denver Employees,0,All Employees,2,Tier 2 (2004-2011),1,2014,9999,,,,,,36,1,1,1,,2014
22,Denver Employees,0,All Employees,3,Tier 3 (2011-2014),1,2014,9999,,,,,,60,1,1,1,,2014
22,Denver Employees,0,All Employees,4,Tier 4 (2014+),1,2014,9999,,,,,,60,1,1,1,,2014
23,Denver Public Schools,0,All Employees,1,All Tiers,1,2014,9999,,,,,,36,1,1,0,,2014
23,Denver Public Schools,0,All Employees,2,All Tiers,1,2014,9999,,,,,,36,1,1,0,,2014
23,Denver Public Schools,0,All Employees,3,All Tiers,1,2014,9999,,,,,,36,1,1,0,,2014
23,Denver Public Schools,0,All Employees,4,All Tiers,1,2014,9999,,,,,,36,1,1,0,,2014
24,Duluth Teachers,0,All Employees ,1,Old Plan,1,2014,9999,,,,,,5,0,1,0,,2014
24,Duluth Teachers,0,All Employees ,2,New Plan : Tier 1,1,2014,9999,,,,,,5,0,1,1,,2014
24,Duluth Teachers,0,All Employees ,3,New Plan : Tier 2A,1,2014,9999,,,,,,5,0,1,1,,2014
24,Duluth Teachers,0,All Employees ,4,New Plan : Tier 2B,1,2014,9999,,,,,,5,0,1,1,,2014
25,Fairfax County Schools,0,All Employees,1,Tier 1 (1988-2001),1,2014,9999,,,,,,3,0,1,1,,2014
25,Fairfax County Schools,0,All Employees,2,Tier 2 (2001+),1,2014,9999,,,,,,3,0,1,0,,2014
26,Florida RS,1,Regular,1,1/1/1800,1,2012,9999,,,,,,5,0,1,,,2014
26,Florida RS,1,Regular,2,  7/1/2011,1,2012,9999,,,,,,8,0,1,,,2014
26,Florida RS,2,Senior Mgmt.,1,1/1/1800,1,2012,9999,,,,,,5,0,1,,,2014
26,Florida RS,2,Senior Mgmt.,2,  7/1/2011,1,2012,9999,,,,,,8,0,1,,,2014
26,Florida RS,3,Special Risk,1,1/1/1800,1,2012,9999,,,,,,5,0,1,,,2014
26,Florida RS,3,Special Risk,2,  7/1/2011,1,2012,9999,,,,,,8,0,1,,,2014
26,Florida RS,4,Special Risk Admin,1,1/1/1800,1,2012,9999,,,,,,5,0,1,,,2014
26,Florida RS,4,Special Risk Admin,2,  7/1/2011,1,2012,9999,,,,,,8,0,1,,,2014
26,Florida RS,5,Elected Officials,1,1/1/1800,1,2012,9999,,,,,,5,0,1,,,2014
26,Florida RS,5,Elected Officials,2,  7/1/2011,1,2012,9999,,,,,,8,0,1,,,2014
27,Georgia ERS,0,All,1,,1,2011,9999,,,,,,24,1,1,1,,2014
27,Georgia ERS,0,All,2,,1,2011,9999,,,,,,24,1,1,1,,2014
27,Georgia ERS,0,All,3,,1,2011,9999,,,,,,24,1,1,1,,2014
28,Georgia Teachers,0,ALL,0,,1,2012,9999,,,,,,2,0,1,1,,2014
29,Hawaii ERS,1,Police & Fire,1,Tier I (pre 1971) Contributory,1,2014,9999,,,,,,3,0,1,0,,2014
29,Hawaii ERS,1,Police & Fire,2,Tier II (1971-2012) Contributory,1,2014,9999,,,,,,5,0,1,0,,2014
29,Hawaii ERS,1,Police & Fire,3,Tier III (2012+) Contributory,1,2014,9999,,,,,,5,0,1,0,,2014
29,Hawaii ERS,2,Teachers,1,Tier I (pre 1971) Non-Contributory,1,2014,9999,,,,,,3,0,1,0,,2014
29,Hawaii ERS,2,Teachers,2,Tier II (1971-2006) Non-Contributory,1,2014,9999,,,,,,5,0,1,0,,2014
29,Hawaii ERS,2,Teachers,3,Tier III (2006-2012) Hybrid Plan,1,2014,9999,,,,,,5,0,1,0,,2014
29,Hawaii ERS,2,Teachers,4,Tier IV (2012+) Hybrid Plan,1,2014,9999,,,,,,5,0,1,0,,2014
29,Hawaii ERS,3,General Employees,1,Tier I (pre 1971) Non-Contributory,1,2014,9999,,,,,,3,0,1,0,,2014
29,Hawaii ERS,3,General Employees,2,Tier II (1971-2006) Non-Contributory,1,2014,9999,,,,,,5,0,1,0,,2014
29,Hawaii ERS,3,General Employees,3,Tier III (2006-2012) Hybrid Plan,1,2014,9999,,,,,,5,0,1,0,,2014
29,Hawaii ERS,3,General Employees,4,Tier IV (2012+) Hybrid Plan,1,2014,9999,,,,,,5,0,1,0,,2014
30,Houston Firefighters,0,All Employees,1,All TIers,1,2014,9999,,,,,,36,1,1,0,,2014
30,Houston Firefighters,0,All Employees,2,All TIers,1,2014,9999,,,,,,36,1,1,0,,2014
31,Idaho PERS,1,ALL,0,,1,2012,9999,,,,,,42,1,1,1,,2014
31,Idaho PERS,2,ALL,0,,1,2012,9999,,,,,,42,1,1,1,,2014
31,Idaho PERS,3,ALL,0,,1,2012,9999,,,,,,42,1,1,1,,2014
33,Illinois SERS,1,General State Government Employees - SS covered,1,,1,2012,9999,,,,,,48,1,1,1,,2014
33,Illinois SERS,1,General State Government Employees - Non-SS covered,2,  1/1/2011,1,2012,9999,,,,,,8,0,0,1,,2014
33,Illinois SERS,2,General State Government Employees - SS covered,1,,1,2012,9999,,,,,,48,1,1,1,,2014
33,Illinois SERS,2,General State Government Employees - Non-SS covered,2,  1/1/2011,1,2012,9999,,,,,,8,0,0,1,,2014
33,Illinois SERS,3,General State Government Employees - SS covered,1,,1,2012,9999,,,,,,48,1,1,1,,2014
33,Illinois SERS,3,General State Government Employees - Non-SS covered,2,  1/1/2011,1,2012,9999,,,,,,8,0,0,1,,2014
33,Illinois SERS,4,General State Government Employees - SS covered,1,,1,2012,9999,,,,,,48,1,1,1,,2014
33,Illinois SERS,4,General State Government Employees - Non-SS covered,2,  1/1/2011,1,2012,9999,,,,,,8,0,0,1,,2014
34,Illinois TRS,0,All,1,,1,2012,9999,,,,,,4,0,1,1,,2014
34,Illinois TRS,0,All,2,  1/1/2011,2,2012,9999,,,,,,8,0,1,1,,2014
35,Illinois University Retirement System,1,All,1,,1,2012,9999,,,,,,4,0,1,1,,2014
35,Illinois University Retirement System,1,All,2,  7/1/2005,1,2012,9999,,,,,,4,0,1,1,,2014
35,Illinois University Retirement System,1,All,3,  1/1/2011,1,2012,9999,,,,,,8,0,1,1,,2014
35,Illinois University Retirement System,2,All,1,,1,2012,9999,,,,,,4,0,1,1,,2014
35,Illinois University Retirement System,2,All,2,  7/1/2005,1,2012,9999,,,,,,4,0,1,1,,2014
35,Illinois University Retirement System,2,All,3,  1/1/2011,1,2012,9999,,,,,,8,0,1,1,,2014
35,Illinois University Retirement System,3,All,1,,1,2012,9999,,,,,,4,0,1,1,,2014
35,Illinois University Retirement System,3,All,2,  7/1/2005,1,2012,9999,,,,,,4,0,1,1,,2014
35,Illinois University Retirement System,3,All,3,  1/1/2011,1,2012,9999,,,,,,8,0,1,1,,2014
35,Illinois University Retirement System,4,All,1,,1,2012,9999,,,,,,4,0,1,1,,2014
35,Illinois University Retirement System,4,All,2,  7/1/2005,1,2012,9999,,,,,,4,0,1,1,,2014
35,Illinois University Retirement System,4,All,3,  1/1/2011,1,2012,9999,,,,,,8,0,1,1,,2014
36,Indiana PERF,1,ALL,0,,1,2012,9999,,,,,,5,0,1,1,,2014
36,Indiana PERF,2,ALL,0,,1,2012,9999,,,,,,5,0,1,1,,2014
37,Indiana Teachers,0,ALL,0,,1,2012,9999,,,,,,5,0,1,0,,2014
38,Iowa PERS,1,Regular EE State,0,,1,2012,9999,,,,,1/1/1800,3,0,1,,,2014
38,Iowa PERS,1,Regular EE State,0,,2,2012,9999,,,,,  7/1/2012,5,0,1,,,2014
38,Iowa PERS,2,Regular EE School,0,,1,2012,9999,,,,,1/1/1800,3,0,1,,,2014
38,Iowa PERS,2,Regular EE School,0,,2,2012,9999,,,,,  7/1/2012,5,0,1,,,2014
38,Iowa PERS,3,Regular EE Other,0,,1,2012,9999,,,,,1/1/1800,3,0,1,,,2014
38,Iowa PERS,3,Regular EE Other,0,,2,2012,9999,,,,,  7/1/2012,5,0,1,,,2014
38,Iowa PERS,4,Sheriff and Deputies,0,,1,2012,9999,,,,,,3,0,1,,,2014
38,Iowa PERS,5,Protection,0,,1,2012,9999,,,,,,3,0,1,,,2014
39,Kansas PERS,1,ALL,1,,1,2012,9999,,,,,,3,0,1,,,2014
39,Kansas PERS,1,ALL,2,,1,2012,9999,,,,,,3,0,1,,,2014
39,Kansas PERS,1,ALL,3,,1,2012,9999,,,,,,5,0,1,,,2014
39,Kansas PERS,1,ALL,4,,1,2012,9999,,,,,,,,,,,2014
39,Kansas PERS,2,ALL,1,,1,2012,9999,,,,,,3,0,1,,,2014
39,Kansas PERS,2,ALL,2,,1,2012,9999,,,,,,3,0,1,,,2014
39,Kansas PERS,2,ALL,3,,1,2012,9999,,,,,,5,0,1,,,2014
39,Kansas PERS,2,ALL,4,,1,2012,9999,,,,,,,,,,,2014
39,Kansas PERS,3,ALL,1,,1,2012,9999,,,,,,3,0,1,,,2014
39,Kansas PERS,3,ALL,2,,1,2012,9999,,,,,,3,0,1,,,2014
39,Kansas PERS,3,ALL,3,,1,2012,9999,,,,,,5,0,1,,,2014
39,Kansas PERS,3,ALL,4,,1,2012,9999,,,,,,,,,,,2014
40,Kentucky County,1,Non-Hazardous,1,Hired pre 2004,1,2014,9999,,,,,,5,0,1,0,,2014
40,Kentucky County,1,Non-Hazardous,2,2004-2008,1,2014,9999,,,,,,5,0,1,0,,2014
40,Kentucky County,1,Non-Hazardous,3,2008-2014,1,2014,9999,,,,,,5,0,0,1,,2014
40,Kentucky County,1,Non-Hazardous,4,2014+,1,2014,9999,,,,,,5,0,0,1,,2014
40,Kentucky County,2,Hazardous,1,Hired pre 2008,1,2014,9999,,,,,,3,0,1,0,,2014
40,Kentucky County,2,Hazardous,2,2008-2014,1,2014,9999,,,,,,3,0,1,0,,2014
40,Kentucky County,2,Hazardous,3,2014+,1,2014,9999,,,,,,3,0,1,0,,2014
41,Kentucky ERS,1,Non-Hazardous,1,Hired pre 2004,1,2014,9999,,,,,,5,0,1,0,,2014
41,Kentucky ERS,1,Non-Hazardous,2,2004-2008,1,2014,9999,,,,,,5,0,1,0,,2014
41,Kentucky ERS,1,Non-Hazardous,3,2008-2014,1,2014,9999,,,,,,5,0,0,1,,2014
41,Kentucky ERS,1,Non-Hazardous,4,2014+,1,2014,9999,,,,,,5,0,0,1,,2014
41,Kentucky ERS,2,Hazardous,1,Hired pre 2008,1,2014,9999,,,,,,3,0,1,0,,2014
41,Kentucky ERS,2,Hazardous,2,2008-2014,1,2014,9999,,,,,,3,0,1,0,,2014
41,Kentucky ERS,2,Hazardous,3,2014+,1,2014,9999,,,,,,3,0,1,0,,2014
42,Kentucky Teachers,1,ALL,1,,1,2014,9999,,,,,,5,0,1,,,2014
42,Kentucky Teachers,1,ALL,1,,2,2014,9999,,55,27,,,3,0,1,,,2014
42,Kentucky Teachers,1,ALL,2,,1,2014,9999,,,,,,5,0,1,,,2014
42,Kentucky Teachers,1,ALL,2,,2,2014,9999,,55,27,,,3,0,1,,,2014
42,Kentucky Teachers,1,ALL,3,,1,2014,9999,,,,,,5,0,1,,,2014
42,Kentucky Teachers,1,ALL,3,,2,2014,9999,,55,27,,,3,0,1,,,2014
42,Kentucky Teachers,1,ALL,4,,1,2014,9999,,,,,,5,0,1,,,2014
42,Kentucky Teachers,1,ALL,4,,2,2014,9999,,55,27,,,3,0,1,,,2014
42,Kentucky Teachers,2,ALL,1,,1,2014,9999,,,,,,5,0,1,,,2014
42,Kentucky Teachers,2,ALL,1,,2,2014,9999,,55,27,,,3,0,1,,,2014
42,Kentucky Teachers,2,ALL,2,,1,2014,9999,,,,,,5,0,1,,,2014
42,Kentucky Teachers,2,ALL,2,,2,2014,9999,,55,27,,,3,0,1,,,2014
43,LA County ERS,1,General,1,Tier I (pre 1977),1,2014,9999,,,,,,12,1,1,1,,2014
43,LA County ERS,1,General,2,Tier II (1977-1978),1,2014,9999,,,,,,12,1,1,1,,2014
43,LA County ERS,1,General,3,Tier III (1978-1979),1,2014,9999,,,,,,12,1,1,1,,2014
43,LA County ERS,1,General,4,Tier IV (1979-1982),1,2014,9999,,,,,,12,1,1,1,,2014
43,LA County ERS,1,General,5,Tier V (1982-2012),1,2014,9999,,,,,,36,1,1,1,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),1,2014,9999,,,,,,36,1,1,1,,2014
43,LA County ERS,2,Safety,1,Tier I (pre 1977),1,2014,9999,,,,,,12,1,1,1,,2014
43,LA County ERS,2,Safety,2,Tier II (1977-2012),1,2014,9999,,,,,,12,1,1,1,,2014
43,LA County ERS,2,Safety,3,Tier III (2013+),1,2014,9999,,,,,,36,1,1,1,,2014
44,Louisiana SERS,1,Rank & File - Traditional DB ,1,,1,2012,9999,,,,,,36,1,1,1,,2014
44,Louisiana SERS,1,Rank & File - Traditional DB ,2,,2,2012,9999,,,,,,60,1,1,1,,2014
44,Louisiana SERS,1,Rank & File - Traditional DB ,3,,3,2012,9999,,,,,,60,1,1,1,,2014
44,Louisiana SERS,5,Corrections - Secondary ,1,,1,2012,9999,,,,,,36,1,1,1,,2014
44,Louisiana SERS,5,Corrections - Secondary ,2,,1,2012,9999,,,,,,36,1,1,1,,2014
44,Louisiana SERS,11,Hazardous Duty (Act 992),1,,1,2012,9999,,,,,,60,1,1,1,,2014
45,Louisiana TRS,1,Regular Teachers,1,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,1,Regular Teachers,2,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,1,Regular Teachers,3,,1,2012,9999,,,,,,60,1,1,1,,2014
45,Louisiana TRS,2,Higher Education,1,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,2,Higher Education,2,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,2,Higher Education,3,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,2,Higher Education,4,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,2,Higher Education,5,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,2,Higher Education,6,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,2,Higher Education,7,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,2,Higher Education,8,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,2,Higher Education,9,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,2,Higher Education,10,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,2,Higher Education,11,,1,2012,9999,,,,,,60,1,1,1,,2014
45,Louisiana TRS,3,Lunch Plan A,1,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,3,Lunch Plan A,2,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,3,Lunch Plan A,3,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,3,Lunch Plan A,4,,1,2012,9999,,,,,,60,1,1,1,,2014
45,Louisiana TRS,4,Lunch Plan B,1,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,4,Lunch Plan B,2,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,4,Lunch Plan B,3,,1,2012,9999,,,,,,36,1,1,1,,2014
45,Louisiana TRS,4,Lunch Plan B,4,,1,2012,9999,,,,,,60,1,1,1,,2014
47,Maine State and Teacher,1,ALL,1,,1,2014,9999,,,,,,3,0,1,0,,2014
47,Maine State and Teacher,1,ALL,2,,1,2014,9999,,,,,,3,0,1,0,,2014
47,Maine State and Teacher,1,ALL,3,,1,2014,9999,,,,,,3,0,1,0,,2014
47,Maine State and Teacher,2,ALL,1,,1,2014,9999,,,,,,3,0,1,0,,2014
47,Maine State and Teacher,2,ALL,2,,1,2014,9999,,,,,,3,0,1,0,,2014
47,Maine State and Teacher,2,ALL,3,,1,2014,9999,,,,,,3,0,1,0,,2014
47,Maine State and Teacher,3,ALL,1,,1,2014,9999,,,,,,3,0,1,0,,2014
47,Maine State and Teacher,3,ALL,2,,1,2014,9999,,,,,,3,0,1,0,,2014
47,Maine State and Teacher,3,ALL,3,,1,2014,9999,,,,,,3,0,1,0,,2014
48,Maryland PERS,0,All Employees,1,Tier I (pre 1980),1,2014,9999,,,,,,3,0,1,1,,2014
48,Maryland PERS,0,All Employees,2,Tier II (1980-1998),1,2014,9999,,,,,,3,0,1,1,,2014
48,Maryland PERS,0,All Employees,3,Tier III (1998-2006),1,2014,9999,,,,,,3,0,1,1,,2014
48,Maryland PERS,0,All Employees,4,Tier IV (2006-2011),1,2014,9999,,,,,,3,0,1,1,,2014
48,Maryland PERS,0,All Employees,5,Tier V (2011+),1,2014,9999,,,,,,5,0,1,1,,2014
49,Maryland Teachers,1,All,0,All,1,2014,9999,,,,,,3,0,1,,,2014
49,Maryland Teachers,2,All,1,All,1,2014,9999,,,,,,3,0,1,,,2014
49,Maryland Teachers,2,All,2,All,1,2014,9999,,,,,,3,0,1,,,2014
50,Massachusetts SRS,1,All Employees,1,Tier I (pre 1975,1,2014,9999,,,,,,3,0,1,0,,2014
50,Massachusetts SRS,1,All Employees,2,Tier II (1975-1977),1,2014,9999,,,,,,3,0,1,0,,2014
50,Massachusetts SRS,1,All Employees,3,Tier III (1978),1,2014,9999,,,,,,3,0,1,0,,2014
50,Massachusetts SRS,1,All Employees,4,Tier IV (1979-1983),1,2014,9999,,,,,,3,0,1,0,,2014
50,Massachusetts SRS,1,All Employees,5,Tier V (1984-1996),1,2014,9999,,,,,,3,0,1,0,,2014
50,Massachusetts SRS,1,All Employees,6,Tier VI (1996-2012),1,2014,9999,,,,,,3,0,1,0,,2014
50,Massachusetts SRS,1,All Employees,7,Tier VII (2012+),1,2014,9999,,,,,,5,0,1,0,,2014
50,Massachusetts SRS,2,All Employees,1,Tier I (pre 1975,1,2014,9999,,,,,,3,0,1,0,,2014
50,Massachusetts SRS,2,All Employees,2,Tier II (1975-1977),1,2014,9999,,,,,,3,0,1,0,,2014
50,Massachusetts SRS,2,All Employees,3,Tier III (1978),1,2014,9999,,,,,,3,0,1,0,,2014
