ppd_id,PlanName,EEGroupID,EEGroupName_check,TierID,TierHireDate_check,BenefitID_ERR,fy_start,fy_end,Notes,early_BenefitFactor,early_ReductionRate,early_ActuarialReduction,early_ActuarialReductionInterest,early_TotalReduction_check,early_RetAge,early_RetTenure,early_RetPoints,early_RetDate,early_AgeBase,early_TenureBase,early_PointsBase,early_NearestAgeBase,early_SSAgeBase,early_ReductionPeriodStart,early_ReductionPeriodEnd,early_StartAge,early_EndAge,early_TenureStart,early_TenureEnd,early_ServiceDateStart,early_ServiceDateEnd,NumberofEEGroups,MultipleEEGroupsCoded,EEGroupID_Error,NumberofTiers,MultipleTiersCoded,TierID_Error,NumberofFiscalYears,fy
15,Colorado State,1,General Employees,2,,2,2012,9999,,,.03,,,,,,,,,,,,,,,55,59,,,,,2,1,0,5,0,0,4,2014
15,Colorado State,1,General Employees,2,,2,2012,9999,,,.03,,,,,,,,,,,,,,,55,59,,,,,2,1,0,5,0,0,4,2015
15,Colorado State,1,General Employees,2,,3,2012,9999,,,.06,,,,,,,,,,,,,,,50,54,,,,,2,1,0,5,0,0,4,2012
15,Colorado State,1,General Employees,2,,3,2012,9999,,,.06,,,,,,,,,,,,,,,50,54,,,,,2,1,0,5,0,0,4,2013
15,Colorado State,1,General Employees,2,,3,2012,9999,,,.06,,,,,,,,,,,,,,,50,54,,,,,2,1,0,5,0,0,4,2014
15,Colorado State,1,General Employees,2,,3,2012,9999,,,.06,,,,,,,,,,,,,,,50,54,,,,,2,1,0,5,0,0,4,2015
15,Colorado State,1,General Employees,3,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,5,0,0,4,2012
15,Colorado State,1,General Employees,3,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,5,0,0,4,2013
15,Colorado State,1,General Employees,3,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,5,0,0,4,2014
15,Colorado State,1,General Employees,3,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,5,0,0,4,2015
15,Colorado State,1,General Employees,3,,2,2012,9999,,,.03,,,,,,,,,,,,,,,55,59,,,,,2,1,0,5,0,0,4,2012
15,Colorado State,1,General Employees,3,,2,2012,9999,,,.03,,,,,,,,,,,,,,,55,59,,,,,2,1,0,5,0,0,4,2013
15,Colorado State,1,General Employees,3,,2,2012,9999,,,.03,,,,,,,,,,,,,,,55,59,,,,,2,1,0,5,0,0,4,2014
15,Colorado State,1,General Employees,3,,2,2012,9999,,,.03,,,,,,,,,,,,,,,55,59,,,,,2,1,0,5,0,0,4,2015
15,Colorado State,1,General Employees,3,,3,2012,9999,,,.06,,,,,,,,,,,,,,,50,54,,,,,2,1,0,5,0,0,4,2012
15,Colorado State,1,General Employees,3,,3,2012,9999,,,.06,,,,,,,,,,,,,,,50,54,,,,,2,1,0,5,0,0,4,2013
15,Colorado State,1,General Employees,3,,3,2012,9999,,,.06,,,,,,,,,,,,,,,50,54,,,,,2,1,0,5,0,0,4,2014
15,Colorado State,1,General Employees,3,,3,2012,9999,,,.06,,,,,,,,,,,,,,,50,54,,,,,2,1,0,5,0,0,4,2015
15,Colorado State,1,General Employees,4,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,5,0,0,4,2012
15,Colorado State,1,General Employees,4,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,5,0,0,4,2013
15,Colorado State,1,General Employees,4,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,5,0,0,4,2014
15,Colorado State,1,General Employees,4,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,5,0,0,4,2015
15,Colorado State,1,General Employees,4,,2,2012,9999,,,.03,,,,,,,,,,,,,,,55,59,,,,,2,1,0,5,0,0,4,2012
15,Colorado State,1,General Employees,4,,2,2012,9999,,,.03,,,,,,,,,,,,,,,55,59,,,,,2,1,0,5,0,0,4,2013
15,Colorado State,1,General Employees,4,,2,2012,9999,,,.03,,,,,,,,,,,,,,,55,59,,,,,2,1,0,5,0,0,4,2014
15,Colorado State,1,General Employees,4,,2,2012,9999,,,.03,,,,,,,,,,,,,,,55,59,,,,,2,1,0,5,0,0,4,2015
15,Colorado State,1,General Employees,4,,3,2012,9999,,,.06,,,,,,,,,,,,,,,50,54,,,,,2,1,0,5,0,0,4,2012
15,Colorado State,1,General Employees,4,,3,2012,9999,,,.06,,,,,,,,,,,,,,,50,54,,,,,2,1,0,5,0,0,4,2013
15,Colorado State,1,General Employees,4,,3,2012,9999,,,.06,,,,,,,,,,,,,,,50,54,,,,,2,1,0,5,0,0,4,2014
15,Colorado State,1,General Employees,4,,3,2012,9999,,,.06,,,,,,,,,,,,,,,50,54,,,,,2,1,0,5,0,0,4,2015
15,Colorado State,1,General Employees,5,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,5,0,0,4,2012
15,Colorado State,1,General Employees,5,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,5,0,0,4,2013
15,Colorado State,1,General Employees,5,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,5,0,0,4,2014
15,Colorado State,1,General Employees,5,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,5,0,0,4,2015
15,Colorado State,1,General Employees,5,,2,2012,9999,,,.03,,,,,,,,,,,,,,,55,59,,,,,2,1,0,5,0,0,4,2012
15,Colorado State,1,General Employees,5,,2,2012,9999,,,.03,,,,,,,,,,,,,,,55,59,,,,,2,1,0,5,0,0,4,2013
15,Colorado State,1,General Employees,5,,2,2012,9999,,,.03,,,,,,,,,,,,,,,55,59,,,,,2,1,0,5,0,0,4,2014
15,Colorado State,1,General Employees,5,,2,2012,9999,,,.03,,,,,,,,,,,,,,,55,59,,,,,2,1,0,5,0,0,4,2015
15,Colorado State,1,General Employees,5,,3,2012,9999,,,.06,,,,,,,,,,,,,,,50,54,,,,,2,1,0,5,0,0,4,2012
15,Colorado State,1,General Employees,5,,3,2012,9999,,,.06,,,,,,,,,,,,,,,50,54,,,,,2,1,0,5,0,0,4,2013
15,Colorado State,1,General Employees,5,,3,2012,9999,,,.06,,,,,,,,,,,,,,,50,54,,,,,2,1,0,5,0,0,4,2014
15,Colorado State,1,General Employees,5,,3,2012,9999,,,.06,,,,,,,,,,,,,,,50,54,,,,,2,1,0,5,0,0,4,2015
15,Colorado State,2,State Troopers,1,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,2,0,0,4,2012
15,Colorado State,2,State Troopers,1,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,2,0,0,4,2013
15,Colorado State,2,State Troopers,1,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,2,0,0,4,2014
15,Colorado State,2,State Troopers,1,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,2,0,0,4,2015
15,Colorado State,2,State Troopers,1,,2,2012,9999,,,.03,,,,,,,,,,,,,,,50,59,,,,,2,1,0,2,0,0,4,2012
15,Colorado State,2,State Troopers,1,,2,2012,9999,,,.03,,,,,,,,,,,,,,,50,59,,,,,2,1,0,2,0,0,4,2013
15,Colorado State,2,State Troopers,1,,2,2012,9999,,,.03,,,,,,,,,,,,,,,50,59,,,,,2,1,0,2,0,0,4,2014
15,Colorado State,2,State Troopers,1,,2,2012,9999,,,.03,,,,,,,,,,,,,,,50,59,,,,,2,1,0,2,0,0,4,2015
15,Colorado State,2,State Troopers,2,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,2,0,0,4,2012
15,Colorado State,2,State Troopers,2,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,2,0,0,4,2013
15,Colorado State,2,State Troopers,2,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,2,0,0,4,2014
15,Colorado State,2,State Troopers,2,,1,2012,9999,,,.04,,,,,,,,,,,,,,,60,64,,,,,2,1,0,2,0,0,4,2015
15,Colorado State,2,State Troopers,2,,2,2012,9999,,,.03,,,,,,,,,,,,,,,50,59,,,,,2,1,0,2,0,0,4,2012
15,Colorado State,2,State Troopers,2,,2,2012,9999,,,.03,,,,,,,,,,,,,,,50,59,,,,,2,1,0,2,0,0,4,2013
15,Colorado State,2,State Troopers,2,,2,2012,9999,,,.03,,,,,,,,,,,,,,,50,59,,,,,2,1,0,2,0,0,4,2014
15,Colorado State,2,State Troopers,2,,2,2012,9999,,,.03,,,,,,,,,,,,,,,50,59,,,,,2,1,0,2,0,0,4,2015
16,Connecticut SERS,1,General Employees-Tier I/Plan B,0,,1,2012,9999,,,,1,,,,,,,60,,,,,,,,,,,,,12,1,0,1,0,0,4,2012
16,Connecticut SERS,1,General Employees-Tier I/Plan B,0,,1,2012,9999,,,,1,,,,,,,60,,,,,,,,,,,,,12,1,0,1,0,0,4,2013
16,Connecticut SERS,1,General Employees-Tier I/Plan B,0,,1,2012,9999,,,,1,,,,,,,60,,,,,,,,,,,,,12,1,0,1,0,0,4,2014
16,Connecticut SERS,1,General Employees-Tier I/Plan B,0,,1,2012,9999,,,,1,,,,,,,60,,,,,,,,,,,,,12,1,0,1,0,0,4,2015
16,Connecticut SERS,1,General Employees-Tier I/Plan B,0,,2,2012,9999,,0,,,,,,25,,,,,,,,,,,,,,,,12,1,0,1,0,0,4,2012
16,Connecticut SERS,1,General Employees-Tier I/Plan B,0,,2,2012,9999,,0,,,,,,25,,,,,,,,,,,,,,,,12,1,0,1,0,0,4,2013
16,Connecticut SERS,1,General Employees-Tier I/Plan B,0,,2,2012,9999,,0,,,,,,25,,,,,,,,,,,,,,,,12,1,0,1,0,0,4,2014
16,Connecticut SERS,1,General Employees-Tier I/Plan B,0,,2,2012,9999,,0,,,,,,25,,,,,,,,,,,,,,,,12,1,0,1,0,0,4,2015
16,Connecticut SERS,2,General Employees-Tier I/Plan C,0,,1,2012,9999,,,,1,,,,,,,60,,,,,,,,,,,,,12,1,0,1,0,0,4,2012
16,Connecticut SERS,2,General Employees-Tier I/Plan C,0,,1,2012,9999,,,,1,,,,,,,60,,,,,,,,,,,,,12,1,0,1,0,0,4,2013
16,Connecticut SERS,2,General Employees-Tier I/Plan C,0,,1,2012,9999,,,,1,,,,,,,60,,,,,,,,,,,,,12,1,0,1,0,0,4,2014
16,Connecticut SERS,2,General Employees-Tier I/Plan C,0,,1,2012,9999,,,,1,,,,,,,60,,,,,,,,,,,,,12,1,0,1,0,0,4,2015
16,Connecticut SERS,2,General Employees-Tier I/Plan C,0,,2,2012,9999,,0,,,,,,25,,,,,,,,,,,,,,,,12,1,0,1,0,0,4,2012
16,Connecticut SERS,2,General Employees-Tier I/Plan C,0,,2,2012,9999,,0,,,,,,25,,,,,,,,,,,,,,,,12,1,0,1,0,0,4,2013
16,Connecticut SERS,2,General Employees-Tier I/Plan C,0,,2,2012,9999,,0,,,,,,25,,,,,,,,,,,,,,,,12,1,0,1,0,0,4,2014
16,Connecticut SERS,2,General Employees-Tier I/Plan C,0,,2,2012,9999,,0,,,,,,25,,,,,,,,,,,,,,,,12,1,0,1,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,1,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,1,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,1,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,1,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,1,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,1,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,1,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,1,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,1,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,1,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,1,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,1,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,2,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,2,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,2,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,2,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,2,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,2,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,2,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,2,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,2,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,2,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,2,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,2,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,3,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,3,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,3,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,3,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,3,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,3,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,3,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,3,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,3,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,3,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,3,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,3,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,4,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,4,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,4,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,4,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,4,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,4,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,4,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,4,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,4,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,4,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,4,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,4,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,5,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,5,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,5,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,5,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,5,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,5,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,5,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,5,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,5,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,5,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,5,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,5,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,6,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,6,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,6,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,6,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,6,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,6,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,6,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,6,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,6,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,6,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,6,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,6,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,7,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,7,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,7,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,7,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,7,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,7,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,7,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,7,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,7,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,7,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,7,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,7,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,8,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,8,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,8,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,8,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,8,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,8,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,8,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,8,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,3,General Employees-Tier II,8,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,3,General Employees-Tier II,8,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,3,General Employees-Tier II,8,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,3,General Employees-Tier II,8,,3,2012,9999,,,.06,,,,,,, 10/2/2011,,,,1,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,4,General Employees-Tier IIA,1,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,4,General Employees-Tier IIA,1,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,4,General Employees-Tier IIA,1,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
16,Connecticut SERS,4,General Employees-Tier IIA,1,,1,2012,9999,,,.03,,,,,,,,62,,,,,,,,,,,,,12,1,0,8,0,0,4,2015
16,Connecticut SERS,4,General Employees-Tier IIA,1,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2012
16,Connecticut SERS,4,General Employees-Tier IIA,1,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2013
16,Connecticut SERS,4,General Employees-Tier IIA,1,,2,2012,9999,,,.03,,,,,,25,,60,,,,,,,,,,,,,12,1,0,8,0,0,4,2014
