ppd_id,PlanName,EEGroupID,TierID,fy,source_AssetAllocation,notes_AssetAllocation,initials_AssetAllocation,equities_tot,equities_domestic,equities_international,FixedIncome_tot,FixedIncome_domestic,FixedIncome_international,RealEstate,CashAndShortTerm,alternatives,other,Total_check
25,Fairfax County Schools,0,0,2010,2010 ERFC CAFR p 40,,JFP,.45500001,.31200001,.14300001,.26800001,0,0,.071999997,0,.205,0,100
25,Fairfax County Schools,0,0,2011,2011 ERFC CAFR p 42,,JFP,.46200001,.30599999,.156,.24700001,0,0,.074000001,0,.21700001,0,100
25,Fairfax County Schools,0,0,2012,2012 ERFC CAFR p 42,,JFP,.39099997,.22799999,.16299999,.289,0,0,.078000002,0,.24200001,0,100
25,Fairfax County Schools,0,0,2013,2013 ERFC CAFR p 47,,JFP,.41300002,.237,.176,.273,0,0,.078000002,.001,.235,0,100.00001
25,Fairfax County Schools,0,0,2014,2014 ERFC CAFR p 49,,JFP,.40000001,.22399999,.176,.27500001,0,0,.077,.001,.24700001,0,100
25,Fairfax County Schools,0,0,2015,2015 ERFC CAFR p 46,,TP,.39300004,.22700001,.16600001,.27599999,0,0,.078000002,0,.25300002,0,100.00001
26,Florida RS,0,0,2001,2001 FRS CAFR p 31,,JFP,.66059995,.54610002,.1145,.25280002,0,0,.041100003,.0097000003,.035799999,0,100
26,Florida RS,0,0,2002,2002 FRS CAFR p 31,,JFP,.63679999,.5086,.12819999,.26319999,0,0,.0425,.024300002,.033299997,0,100.01
26,Florida RS,0,0,2003,2003 FRS CAFR p 31,,JFP,.67199999,.53500003,.13699999,.23,0,0,.046,.014,.034000002,.0040000002,100
26,Florida RS,0,0,2004,2004 FRS CAFR p 31,,JFP,.69999999,.50800002,.192,.20200001,0,0,.056999996,.0049999999,.034000002,.0020000001,99.999992
26,Florida RS,0,0,2005,2005 FRS CAFR p 35,,JFP,.69999999,.50999999,.19,.21700001,0,0,.049000002,.003,.032000002,0,100.1
26,Florida RS,0,0,2006,2006 FRS CAFR p 35,,JFP,.699,.50400001,.19499999,.213,0,0,.049000002,.0080000004,.030999999,0,100
26,Florida RS,0,0,2007,2007 FRS CAFR p 35,,JFP,.59300005,.42900002,.16399999,.24199998,0,0,.059999999,.029000001,.076000005,0,100
26,Florida RS,0,0,2008,2008 FRS CAFR p 35,,JFP,.542,.35499999,.18700001,.29800001,0,0,.077,.0089999996,.075000003,0,100.1
26,Florida RS,0,0,2009,2009 FRS CAFR p 35,,JFP,.55699998,.352,.205,.28600001,0,0,.078000002,.0089999996,.07,0,100.00001
26,Florida RS,0,0,2010,2010 FRS CAFR p 35,,JFP,.54500002,.35599998,.189,.30599999,0,0,.064999998,.0040000002,.081999995,0,100.2
26,Florida RS,0,0,2011,2011 FRS CAFR p 47,,JFP,.602,0,0,.248,0,0,.064999998,.0089999996,.076000005,0,100
26,Florida RS,0,0,2012,2012 FRS CAFR p 47,,JFP,.565,0,0,.255,0,0,.075999998,.0080000004,.096000001,0,100
26,Florida RS,0,0,2013,2013 FRS CAFR p 34,,JFP,.59099996,0,0,.22,0,0,.077,.0089999996,.10299999,0,100
26,Florida RS,0,0,2014,2014 FRS CAFR p 82,,JFP,.602,0,0,.20200001,0,0,.074000001,.012999999,.108,0,99.900009
26,Florida RS,0,0,2015,2015 FRS CAFR p 88,,CM,.58099997,0,0,.198,0,0,.083000004,.0089999996,.12899999,0,100
27,Georgia ERS,0,0,2001,2001 ERSGA CAFR p 41,No data,,,,,,,,,,,,
27,Georgia ERS,0,0,2002,2002 ERSGA CAFR p 41,No data,,,,,,,,,,,,
27,Georgia ERS,0,0,2003,2003 ERSGA CAFR p 53,No data,,,,,,,,,,,,
27,Georgia ERS,0,0,2004,2004 ERSGA CAFR p 40,No data,,,,,,,,,,,,
27,Georgia ERS,0,0,2005,2005 ERSGA CAFR p 39,No data,,,,,,,,,,,,
27,Georgia ERS,0,0,2006,2006 ERSGA CAFR p 36,,TP,.6195035,.6195035,0,.37327057,.31839168,.054878879,0,.0072259651,0,0,100
27,Georgia ERS,0,0,2007,2007 ERSGA CAFR p 36,,TP,.63021833,.63021833,0,.32770672,.29174781,.035958916,0,.042074934,0,0,100.00001
27,Georgia ERS,0,0,2008,2008 ERSGA CAFR p 45,,TP,.59018916,.59018916,0,.39434105,.31652462,.077816412,0,.015469792,0,0,100
27,Georgia ERS,0,0,2009,2009 ERSGA CAFR p 46,,TP,.55903316,.55903316,0,.42227325,.26724193,.15503135,0,.018693568,0,0,100
27,Georgia ERS,0,0,2010,2010 ERSGA CAFR p 19,,TP,.62189716,.62189716,0,.35390353,.33144492,.022458589,0,.024199318,0,0,100
27,Georgia ERS,0,0,2011,2011 ERSGA CAFR p 22,,TP,.72307998,.54314333,.17993663,.27692002,.25532106,.021598972,0,0,0,0,100
27,Georgia ERS,0,0,2012,2012 ERSGA CAFR p 25,,TP,.70940036,.54098105,.16841929,.28792107,.27125451,.016666589,0,0,0,0,99.73214
27,Georgia ERS,0,0,2013,2013 ERSGA CAFR p 25,,TP,.73429757,.55834562,.17595191,.26570243,.25418508,.011517335,0,0,0,0,100
27,Georgia ERS,0,0,2014,2014 ERSGA CAFR p 23,,TP,.72677034,.53507686,.19169348,.2718291,.24911416,.02271495,0,0,.0014005431,0,99.999992
27,Georgia ERS,0,0,2015,2015 ERSGA CAFR p 21,Statement of Assets for Pooled Investment Fund - use dollar amounts to get percentages.,JP,.70759124,.52909386,.17849737,.28905287,.27279949,.016253395,0,0,.0033558796,0,100
28,Georgia Teachers,0,0,2001,2002 TRS CAFR p 30,no 2001 CAFR,JFP,.56900001,0,0,.417,0,0,0,.014,0,0,100.00001
28,Georgia Teachers,0,0,2002,2002 TRS CAFR p 30,,JFP,.53900003,0,0,.44,0,0,0,.021,0,0,100
28,Georgia Teachers,0,0,2003,2003 TRS CAFR p 32,,JFP,.51499999,0,0,.46200001,0,0,0,.023,0,0,100
28,Georgia Teachers,0,0,2004,2004 TRS CAFR p 33,,JFP,.59400004,0,0,.38999999,0,0,0,.016000001,0,0,100
28,Georgia Teachers,0,0,2005,2005 TRS CAFR p 34,,JFP,.60400003,0,0,.38,0,0,0,.016000001,0,0,100
28,Georgia Teachers,0,0,2006,2006 TRS CAFR p 38,,JFP,.61199999,0,0,.368,0,0,0,.02,0,0,100
28,Georgia Teachers,0,0,2007,2007 TRS CAFR p 37,,JFP,.625,0,0,.32499999,0,0,0,.050000001,0,0,100
28,Georgia Teachers,0,0,2008,2008 TRS CAFR p 39,,JFP,.588,0,0,.39500001,0,0,0,.017000001,0,0,100
28,Georgia Teachers,0,0,2009,2009 TRS CAFR p 40,,JFP,.56999999,0,0,.43000001,0,0,0,0,0,0,100
28,Georgia Teachers,0,0,2010,2010 TRS CAFR p 39,,JFP,.63700002,0,0,.36300001,0,0,0,0,0,0,100
28,Georgia Teachers,0,0,2011,2011 TRS CAFR p 40,,JFP,.72300005,0,0,.27700001,0,0,0,0,0,0,100
28,Georgia Teachers,0,0,2012,2012 TRS CAFR p 40,,JFP,.70999998,0,0,.28999999,0,0,0,0,0,0,100
28,Georgia Teachers,0,0,2013,2013 TRS CAFR p 40,,JFP,.73500001,0,0,.26499999,0,0,0,0,0,0,100
28,Georgia Teachers,0,0,2014,2014 TRS CAFR p 43,,JFP,.72900003,0,0,.271,0,0,0,0,0,0,100
28,Georgia Teachers,0,0,2015,2015 TRS CAFR p 47,,TP,.71199995,0,0,.28799999,0,0,0,0,0,0,100
29,Hawaii ERS,0,0,2001,,,,.61000001,.47,.14,.28999999,.22,.07,.07,0,.029999999,0,100
29,Hawaii ERS,0,0,2002,,,,.56999999,.41999999,.15000001,.31999999,.23,.090000004,.079999998,0,.029999999,0,100
29,Hawaii ERS,0,0,2003,,,,.58999997,.44,.15000001,.30000001,.22,.079999998,.079999998,0,.029999999,0,100
29,Hawaii ERS,0,0,2004,,,,.63999999,.46000001,.18000001,.25999999,.19,.07,.07,0,.029999999,0,100
29,Hawaii ERS,0,0,2005,,,,.63,.44,.19,.25999999,.19,.07,.079999998,0,.029999999,0,100
29,Hawaii ERS,0,0,2006,,,,.62,.43000001,.19,.25,.19,.059999999,.090000004,0,.039999999,0,100
29,Hawaii ERS,0,0,2007,2007 CAFR p 71,rounding?,MGN,.60000002,.41,.19,.25999999,.2,.059999999,.07,0,.029999999,0,96
29,Hawaii ERS,0,0,2008,,,,.58999997,.41,.18000001,.28999999,.25,.039999999,.079999998,0,.039999999,0,100
29,Hawaii ERS,0,0,2009,,,cmg,.52999997,.37,.16,.34999999,.30000001,.050000001,.079999998,0,.050000001,0,101
29,Hawaii ERS,0,0,2010,2010 CAFR p 74 p 78,,cmg,.56200004,.40400001,.15800001,.317,.317,0,.07,.050999999,0,0,100
29,Hawaii ERS,0,0,2011,,,cmg,.611,.43900001,.17200001,.234,.234,0,.07,0,.033,.051999997,100
29,Hawaii ERS,0,0,2012,Asset Allocation PDF,,cmg,.57599998,.366,.20999999,.257,.257,0,.081,.046999998,.030999999,.0080000004,100
29,Hawaii ERS,0,0,2013,,,JFP,.59600002,.354,.24200001,.23099999,.184,0,.07,0,.085000001,.018999999,100.1
29,Hawaii ERS,0,0,2014,2014 CAFR p 90,,TP,.61000001,.36000001,.25,.20999999,0,0,.07,0,.1,.0099999998,100
29,Hawaii ERS,0,0,2015,2015 CAFR p 94,,CM ,.60000002,.36000001,.23999999,.22,0,0,.059999999,0,.11,.0099999998,100
30,Houston Firefighters,0,0,2001,2002 HFRRF CAFR p 45,,JFP,.42700002,.23,.19700001,.34099999,0,0,0,.014,.21799999,0,100
30,Houston Firefighters,0,0,2002,2002 HFRRF CAFR p 45,,JFP,.42299998,.235,.18799999,.36099997,0,0,0,.0060000001,.20999999,0,99.999992
30,Houston Firefighters,0,0,2003,2004 HFRRF CAFR p 73,,JFP,.41599998,.21600001,.2,.35799998,0,0,.044,.012999999,.169,0,100
30,Houston Firefighters,0,0,2004,2004 HFRRF CAFR p 73,,JFP,.43700001,.237,.2,.32299998,0,0,.055,.030999999,.154,0,100
30,Houston Firefighters,0,0,2005,2006 HFRRF CAFR p 42,,JFP,.447,.24299999,.204,.336,0,0,.054000001,.029999999,.133,0,100.00001
30,Houston Firefighters,0,0,2006,2006 HFRRF CAFR p 42,,JFP,.47,.24299999,.22700001,.33900002,0,0,.048,.029000001,.11399999,0,100.00001
30,Houston Firefighters,0,0,2007,2008 HFRRF CAFR p 38,,JFP,.461,.235,.22600001,.33700001,0,0,.041999999,.025,.13500001,0,100
30,Houston Firefighters,0,0,2008,2008 HFRRF CAFR p 38,,JFP,.44599998,.236,.20999999,.33000001,0,0,.055,.012,.15700001,0,99.999992
30,Houston Firefighters,0,0,2009,2010 HFRRF CAFR p 38,,JFP,.35099998,.183,.168,.38099998,0,0,.064999998,.0060000001,.19600001,0,99.899994
30,Houston Firefighters,0,0,2010,2010 HFRRF CAFR p 38,,JFP,.35099998,.18700001,.16399999,.368,0,0,.055999998,.0080000004,.21599999,0,99.899994
30,Houston Firefighters,0,0,2011,2012 HFRRF CAFR p 41,,JFP,.38799998,.20299999,.185,.35699999,0,0,.055,.0020000001,.198,0,100
30,Houston Firefighters,0,0,2012,2012 HFRRF CAFR p 41,,JFP,.36500001,.192,.17299999,.36500001,0,0,.066,.0089999996,.19499999,0,100
30,Houston Firefighters,0,0,2013,2013 HFRRF CAFR p 41,,JFP,.40000001,.22,.18000001,.34,0,0,.059999999,.02,.18000001,0,100
30,Houston Firefighters,0,0,2014,2014 HFRRF CAFR p 44,,JFP,.40000001,.20999999,.19,.33000001,0,0,.050000001,.0099999998,.2,0,99
30,Houston Firefighters,0,0,2015,2015 HFRRF CAFR p 46,,TP,.40000001,.20999999,.19,.33000001,0,0,.039999999,.02,.20999999,0,100
31,Idaho PERS,0,0,2001,2001 PERSI CAFR p 38,,SHC,.65599996,.43700001,.219,.29499999,.23899999,.0040000002,.0060000001,.025999999,.017000001,0,99.999992
31,Idaho PERS,0,0,2002,2002 PERSI CAFR p 44,,SHC,.63800001,.37799999,.25999999,.30599999,.25400001,.003,.0049999999,.029000001,.022,0,100
31,Idaho PERS,0,0,2003,2003 PERSI CAFR p 44,,SHC,.65800005,.43400002,.22399999,.28200001,.22399999,.012,.0049999999,.034000002,.021,0,100
31,Idaho PERS,0,0,2004,2004 PERSI CAFR p 53,,SHC,.65300006,.43799999,.215,.28100002,.23899999,.0080000004,.0080000004,.035999998,.021,0,99.900002
31,Idaho PERS,0,0,2005,2005 PERSI CAFR p 67,,SHC,.62800002,.417,.21100001,.27899998,.24200001,.0069999998,.0089999996,.059,.024,0,99.900009
31,Idaho PERS,0,0,2006,2006 PERSI CAFR p 66,,SHC,.62300003,.39900002,.22399999,.271,.23799999,.0049999999,.017999999,.055999998,.030999999,0,99.900002
31,Idaho PERS,0,0,2007,2007 PERSI CAFR p 70,,SHC,.64300001,.40900001,.234,.24299999,.215,.003,.033,.043000001,.037999999,0,100.00002
31,Idaho PERS,0,0,2008,2008 PERSI CAFR p 70,,SHC,.52900004,.31299999,.21600001,.29799998,.26299998,.0049999999,.041999999,.064000003,.064999998,0,99.799995
31,Idaho PERS,0,0,2009,2009 PERSI CAFR p 71,,SHC,.54900002,.32099998,.22799999,.287,.235,.0040000002,.054000001,.039999999,.068999998,0,99.900009
31,Idaho PERS,0,0,2010,2010 PERSI CAFR p 71,,SHC,.55900002,.345,.214,.296,.241,.0049999999,.030999999,.037,.077,0,99.999992
31,Idaho PERS,0,0,2011,2011 PERSI CAFR p 72,,SHC,.59400004,.368,.22600001,.257,.20999999,.0049999999,.039000001,.032000002,.077,0,99.900002
31,Idaho PERS,0,0,2012,2012 PERSI CAFR p 73,,JFP,.55300003,.36400002,.189,.28,.23100001,.0069999998,.045000002,.035999998,.086000003,0,100
31,Idaho PERS,0,0,2013,2013 PERSI CAFR p 80,,MGN,.597,.38900003,.20799999,.25099999,.207,.0060000001,.037999999,.034000002,.079000004,0,99.900009
31,Idaho PERS,0,0,2014,2014 PERSI CAFR p 80,,JFP,.639,.41999999,.219,.23100001,.191,.0049999999,.029999999,.029000001,.071000002,0,100
31,Idaho PERS,0,0,2015,2015 PERSI CAFR p 92,,TP,.60900003,.41099998,.198,.26499999,0,0,.035,.024,.067000002,0,100
32,Illinois Municipal,0,0,2001,2004 IMRF CAFR p 52,,JFP,.55500001,.42099997,.134,.33200002,0,0,.037999999,.043000001,.032000002,0,100
32,Illinois Municipal,0,0,2002,2004 IMRF CAFR p 52,,JFP,.50700003,.38900003,.118,.38299999,0,0,.041999999,.034000002,.034000002,0,100
32,Illinois Municipal,0,0,2003,2007 IMRF CAFR p 54,,JFP,.565,.41099998,.154,.32900003,0,0,.027000001,.039999999,.039000001,0,100
32,Illinois Municipal,0,0,2004,2007 IMRF CAFR p 54,,JFP,.59500003,.42400002,.171,.31999999,0,0,.027000001,.02,.037999999,0,100
32,Illinois Municipal,0,0,2005,2007 IMRF CAFR p 54,,JFP,.58899999,.40700001,.18200001,.31900001,0,0,.027000001,.025999999,.039000001,0,100
32,Illinois Municipal,0,0,2006,2007 IMRF CAFR p 54,,JFP,.57800001,.40599999,.17200001,.33500001,0,0,.024,.025,.037999999,0,100.00001
32,Illinois Municipal,0,0,2007,2007 IMRF CAFR p 54,,JFP,.55599999,.375,.18100001,.34900001,0,0,.025,.032000002,.037999999,0,100
32,Illinois Municipal,0,0,2008,2012 IMRF CAFR p 55,,JFP,.43000001,.303,.127,.45599997,0,0,.027999999,.039000001,.046999998,0,100
32,Illinois Municipal,0,0,2009,2012 IMRF CAFR p 55,,JFP,.60699999,.38699999,.22,.30399999,0,0,.017999999,.029999999,.040999997,0,100
32,Illinois Municipal,0,0,2010,2012 IMRF CAFR p 55,,JFP,.61900002,.40099999,.21799999,.301,0,0,.017999999,.024,.037999999,0,100.00001
32,Illinois Municipal,0,0,2011,2012 IMRF CAFR p 55,,JFP,.58800006,.39400002,.19399999,.30899999,0,0,.029000001,.034000002,.039999999,0,100.00001
32,Illinois Municipal,0,0,2012,2012 IMRF CAFR p 55,,JFP,.60299999,.40099999,.20200001,.301,0,0,.027999999,.023,.045000002,0,100.00001
32,Illinois Municipal,0,0,2013,2013 IMRF CAFR p 54,,JFP,.64599997,.44999999,.19600001,.25999999,0,0,.033,.024,.037,0,100
32,Illinois Municipal,0,0,2014,2014 IMRF CAFR p 54,,AW,.63200003,.44099998,.191,.26100001,.235,.025999999,.043000001,.018999999,.045000002,0,100.00001
32,Illinois Municipal,0,0,2015,2015 IMRF CAFR p 56,,TP,.60299999,.41999999,.183,.27700001,.249,.027999999,.051999997,.018999999,.049000002,0,100
33,Illinois SERS,0,0,2001,,,,.63999999,.44999999,.19,.25999999,0,0,.039999999,0,.059999999,0,100
33,Illinois SERS,0,0,2002,,,,.62,.46000001,.16,.27000001,0,0,.050000001,.0099999998,.050000001,0,100
33,Illinois SERS,0,0,2003,2003 SERS CAFR p 29,,JFP,.63999999,.49000001,.15000001,.22,0,0,.079999998,0,.059999999,0,100
33,Illinois SERS,0,0,2004,2004 SERS CAFR p 32,,JFP,.62,.50999999,.11,.28,0,0,.059999999,0,.039999999,0,100
33,Illinois SERS,0,0,2005,2005 SERS CAFR p 34,,JFP,.60000002,.50999999,.090000004,.25999999,0,0,.07,.029999999,.039999999,0,100
33,Illinois SERS,0,0,2006,2006 SERS CAFR p 31,,JFP,.56999999,.47,.1,.23,0,0,.1,.02,.079999998,0,100
33,Illinois SERS,0,0,2007,2007 SERS CAFR p 31,,JFP,.58999997,.47999999,.11,.2,0,0,.1,.02,.090000004,0,100
33,Illinois SERS,0,0,2008,2008 SERS CAFR p 34,,JFP,.54000002,.37,.17,.18000001,0,0,.12,.02,.12,.02,100
33,Illinois SERS,0,0,2009,2009 SERS CAFR p 32,,JFP,.50999999,.30000001,.17,.16,0,0,.1,.029999999,.18000001,.02,100
33,Illinois SERS,0,0,2010,2010 SERS CAFR p 35,,JFP,.50999999,.30000001,.17,.16,0,0,.1,.029999999,.18000001,.02,100
33,Illinois SERS,0,0,2011,2011 SERS CAFR p 36,,JFP,.50999999,.30000001,.17,.16,0,0,.1,.029999999,.18000001,.02,100
33,Illinois SERS,0,0,2012,2012 SERS CAFR p 41,,JFP,.49000001,.28999999,.18000001,.18000001,0,0,.090000004,.02,.19,.029999999,100
33,Illinois SERS,0,0,2013,2013 SERS CAFR p 45,,JFP,.50999999,.30000001,.18000001,.16,0,0,.1,.02,.18000001,.029999999,100
33,Illinois SERS,0,0,2014,2014 SERS CAFR p 45,,JFP,.50999999,.30000001,.16,.16,0,0,.1,.0099999998,.17,.050000001,100
33,Illinois SERS,0,0,2015,2015 SERS CAFR p 47,,TP,.5,.30000001,.15000001,.17,0,0,.1,.02,.17,.039999999,100
34,Illinois Teachers,0,0,2001,,,,.45500001,.26299998,.192,.36400002,.28999999,.074000001,.1,.053000003,0,.027999999,100.00001
34,Illinois Teachers,0,0,2002,,,,.43700001,.29299998,.14399999,.37900001,.292,.086999997,.094999999,.025999999,0,.063000001,100.00001
34,Illinois Teachers,0,0,2003,,,,.60000002,.46200001,.138,.259,0,0,.105,.0069999998,0,.029000001,100
34,Illinois Teachers,0,0,2004,,,,.64599997,.48099998,.16500001,.23899999,0,0,.085000001,.003,0,.027000001,100
34,Illinois Teachers,0,0,2005,2006 TRS CAFR p 57,,JFP,.61900002,.44400001,.175,.241,0,0,.105,.003,.032000002,0,100
34,Illinois Teachers,0,0,2006,2006 TRS CAFR p 57,,JFP,.61199999,.41799998,.19399999,.233,0,0,.108,.0049999999,.041999999,0,100
34,Illinois Teachers,0,0,2007,2008 TRS CAFR p 51,,JFP,.62099999,.40099999,.22,.206,0,0,.11300001,.0020000001,.058000002,0,100
34,Illinois Teachers,0,0,2008,2008 TRS CAFR p 51,,JFP,.546,.33200002,.214,.252,0,0,.125,.001,.076000005,0,100
34,Illinois Teachers,0,0,2009,2010 TRS CAFR p 57,,JFP,.50300002,.31200001,.191,.25600001,0,0,.119,.015,.107,0,100
34,Illinois Teachers,0,0,2010,2010 TRS CAFR p 57,,JFP,.479,.28600001,.19299999,.27599999,0,0,.10399999,.0069999998,.134,0,100
34,Illinois Teachers,0,0,2011,2012 TRS CAFR p 63,,JFP,.472,.27500001,.19700001,.26499999,0,0,.108,.017999999,.13699999,0,100
34,Illinois Teachers,0,0,2012,2012 TRS CAFR p 63,,JFP,.43900001,.237,.20200001,.25799999,0,0,.125,.0080000004,.17,0,100
34,Illinois Teachers,0,0,2013,2013 TRS CAFR p 62,,JFP,.43900001,.22799999,.21100001,.248,0,0,.12,.021,.17200001,0,100
34,Illinois Teachers,0,0,2014,2014 TRS CAFR p 61,,JFP,.428,.20799999,.22,.26100001,0,0,.124,.017999999,.16900001,0,100.00001
34,Illinois Teachers,0,0,2015,2015 TRS CAFR p 63,,TP,.40900001,.20200001,.207,.259,0,0,.13600001,.0049999999,.191,0,100
35,Illinois Universities,0,0,2001,,,,.62,.44,.18000001,.30000001,0,0,.029999999,0,0,.050000001,100
35,Illinois Universities,0,0,2002,,,,.57999998,.38999999,.19,.31,0,0,.029999999,0,0,.079999998,100
35,Illinois Universities,0,0,2003,,,,.57999998,.40000001,.18000001,.30000001,0,0,.02,0,0,.090000004,99
35,Illinois Universities,0,0,2004,2004 CAFR p 48,,CM,.64999998,.41999999,.23,.28,0,0,.02,0,.02,.029999999,100
35,Illinois Universities,0,0,2005,2005 CAFR p 53,The % of Total Fund does not add to 100% due to rounding.,CM,.63,.38999999,.23999999,.28,0,0,.050000001,0,.029999999,.02,101
35,Illinois Universities,0,0,2006,2006 CAFR p 59,The % of Total Fund does not add to 100% due to rounding.,CM,.62,.37,.25,.22,0,0,.07,0,.039999999,.02,97
35,Illinois Universities,0,0,2007,2007 CAFR p 59,The % of Total Fund does not add to 100% due to rounding.,MGN,.63,.37,.25999999,.23999999,0,0,.059999999,0,.059999999,.02,101
35,Illinois Universities,0,0,2008,2008 CAFR p 59,,CM,.58999997,.36000001,.23,.27000001,0,0,.059999999,0,.079999998,0,100
35,Illinois Universities,0,0,2009,2009 SURS CAFR p 59,The % of Total Fund does not add to 100% due to rounding.,CM,.61000001,.34999999,.25999999,.25999999,0,0,.050000001,0,.090000004,0,101
35,Illinois Universities,0,0,2010,2010 SURS CAFR p 65,,CM,.56999999,.31,.25999999,.27000001,0,0,.059999999,0,.090000004,.0099999998,100
35,Illinois Universities,0,0,2011,2011 SURS CAFR p 58,The % of Total Fund does not add to 100% due to rounding.,CM,.60000002,.31999999,.28,.23999999,0,0,.079999998,0,.079999998,.0099999998,101
35,Illinois Universities,0,0,2012,2012 SURS CAFR p 64,The % of Total Fund does not add to 100% due to rounding.,MGN,.58999997,.31,.28,.23999999,0,0,.079999998,0,.079999998,0,99
35,Illinois Universities,0,0,2013,2013 SURS CAFR p 64,,CM,.62,.33000001,.28999999,.23999999,0,0,.07,0,.07,.0099999998,101
35,Illinois Universities,0,0,2014,2014 SURS CAFR p 70-71,,CM,.63,.31999999,.31,.23999999,0,0,.079999998,0,.059999999,0,101
35,Illinois Universities,0,0,2015,2015 SURS CAFR p P 72-73,,CM,.61381012,.30755222,.3062579,.23405676,0,0,.087675266,.0071460474,.062752634,0,100.54408
36,Indiana PERF,0,0,2001,2001 PERF CAFR p 63,,JFP,.56870002,.52139997,.0473,.43130001,0,0,0,0,0,0,100
36,Indiana PERF,0,0,2002,2002 PERF CAFR p 63,,JFP,.57850003,.46970001,.10879999,.42150003,0,0,0,0,0,0,100
36,Indiana PERF,0,0,2003,2003 PERF CAFR p 63,rounding,JFP,.61040002,.47119999,.1392,.38950002,0,0,0,0,0,0,99.990005
36,Indiana PERF,0,0,2004,2004 PERF CAFR p 59,rounding,JFP,.70520002,.49970001,.20549999,.29350001,0,0,0,0,.0014,0,100.01
36,Indiana PERF,0,0,2005,2005 PERF CAFR p 61,,JFP,.71259999,.49509999,.2175,.2845,0,0,0,0,.0029,0,100.00001
36,Indiana PERF,0,0,2006,2006 PERF CAFR p 66,,JFP,.74000001,.49200001,.248,.25400001,0,0,0,0,.0060000001,0,100
36,Indiana PERF,0,0,2007,2007 PERF CAFR p 68,,JFP,.76199996,.47999999,.28200001,.222,0,0,0,0,.016000001,0,99.999992
36,Indiana PERF,0,0,2008,2008 PERF CAFR p 72,,JFP,.67300004,.39300001,.28,.25400001,0,0,0,0,.072999999,0,100.00001
36,Indiana PERF,0,0,2009,2009 PERF CAFR p 83,,JFP,.505,.27000001,.235,.33000001,0,0,0,0,.16500001,0,100
36,Indiana PERF,0,0,2010,2010 PERF CAFR p 84,,JFP,.39700001,.17200001,.22499999,.35799998,0,0,0,0,.245,0,100
36,Indiana PERF,0,0,2011,2011 PERF CAFR p 90 ,,JFP,.426,.186,.23999999,.315,0,0,0,0,.259,0,100
36,Indiana PERF,0,0,2012,2012 INPRS CAFR p 38,PERF and TRS Merged in 2012.,JFP,.252,0,0,.35599998,0,0,.046999998,0,.345,0,100
36,Indiana PERF,0,0,2013,2013 INPRS CAFR p 38,PERF and TRS Merged in 2012.,JFP,.24200001,0,0,.31999999,0,0,.053000003,0,.38499999,0,100
36,Indiana PERF,0,0,2014,2014 INPRS CAFR p 124,PERF and TRS Merged in 2012.,JFP,.236,0,0,.31600001,0,0,.054000001,0,.39399996,0,100
36,Indiana PERF,0,0,2015,2015 INPRS CAFR p 122,,TP,.22399999,0,0,.31600001,0,0,.061999999,0,.398,0,100
37,Indiana Teachers,0,0,2001,,,,.40790001,.34919998,.058699999,.57410002,.57410002,0,0,.017999999,0,0,100
37,Indiana Teachers,0,0,2002,,,,.4488,.34709999,.1017,.55059999,.55059999,0,0,0,.00069999998,0,100.01
37,Indiana Teachers,0,0,2003,,,,.45119998,.3644,.086800002,.54589999,.54589999,0,0,0,.0029,0,100
37,Indiana Teachers,0,0,2004,p 44,rounding,,.52900004,.41150001,.1175,.39450002,.39450002,0,0,0,.0049000001,0,92.840004
37,Indiana Teachers,0,0,2005,,,,.58410001,.45810002,.126,.40599999,.40599999,0,0,0,.0098999999,0,100
37,Indiana Teachers,0,0,2006,,,,.53250003,.3944,.1381,.4039,.4039,0,.0197,0,.0438,0,99.989998
37,Indiana Teachers,0,0,2007,,,,.66900003,.45700002,.21200001,.20799999,.20799999,0,.044,0,.079000004,0,100
37,Indiana Teachers,0,0,2008,,,,.60299999,.37799999,.22499999,.234,.234,0,.059,0,.10399999,0,100
37,Indiana Teachers,0,0,2009,,,,.52399999,.33099997,.19299999,.29799998,.255,.043000001,.055,0,.044,.079000004,100
37,Indiana Teachers,0,0,2010,,,cmg,.435,.28200001,.153,.42800003,.384,.044,.039000001,0,.040999997,.056999996,100
37,Indiana Teachers,0,0,2011,,,cmg,.49000001,.338,.152,.35900003,.31900001,.039999999,.040999997,0,.043000001,.067000002,100
37,Indiana Teachers,0,0,2012,2012 INPRS CAFR p 38,PERF and TRS Merged in 2012.,JFP,.252,0,0,.35599998,0,0,.046999998,0,.345,0,100
37,Indiana Teachers,0,0,2013,2013 INPRS CAFR p 38,PERF and TRS Merged in 2012.,JFP,.24200001,0,0,.31999999,0,0,.053000003,0,.38499999,0,100
37,Indiana Teachers,0,0,2014,2014 INPRS CAFR p 124,PERF and TRS Merged in 2012.,JFP,.236,0,0,.31600001,0,0,.054000001,0,.39399996,0,100
37,Indiana Teachers,0,0,2015,2015 INPRS CAFR p 122,,TP,.22399999,0,0,.31600001,0,0,.061999999,0,.398,0,100
38,Iowa PERS,0,0,2001,2001 IPERS CAFR p 59,,JFP,.43000001,.28999999,.14,.38,0,0,.059999999,.0099999998,.12,0,100
38,Iowa PERS,0,0,2002,2002 IPERS CAFR p 59,,JFP,.43000001,.27000001,.16,.40000001,0,0,.059999999,0,.11,0,100
